step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1940,14525088,15520,0.06659320921987835,0.5,0.5,,,,,,,,,
1941,14532904,15528,0.09108839161716424,0.875,0.875,,,,,,,,,
1942,14539824,15536,0.12602451766297154,0.75,0.75,,,,,,,,,
1943,14544248,15544,0.1202307656804552,0.875,0.875,0.12116976546596929,0.625,0.625,,,,,,
1944,14550912,15552,0.08963698550124292,1.0,1.0,,,,,,,,,
1945,14556488,15560,0.13610307616917003,0.75,0.75,,,,,,,,,
1946,14565648,15568,0.09847187455910449,1.0,1.0,,,,,,,,,
1947,14571608,15576,0.12901713432629708,0.75,0.75,,,,,,,,,
1948,14578080,15584,0.08312850419540362,0.875,0.875,,,,,,,,,
1949,14582760,15592,0.11295329374550385,0.75,0.75,,,,,,,,,
1950,14590064,15600,0.1073194589278943,0.75,0.75,,,,,,,,,
1951,14595256,15608,0.11953647358408427,0.625,0.625,,,,,,,,,
1952,14600640,15616,0.12806161441702937,0.875,0.875,,,,,,,,,
1953,14609608,15624,0.0942938792378597,1.0,1.0,,,,,,,,,
1954,14616592,15632,0.11129254004272514,0.875,0.875,,,,,,,,,
1955,14623640,15640,0.11179853028398178,1.0,1.0,,,,,,,,,
1956,14630048,15648,0.10962195266189338,0.875,0.875,,,,,,,,,
1957,14638376,15656,0.08664512981783261,0.625,0.625,,,,,,,,,
1958,14649456,15664,0.11609855215379186,0.875,0.875,,,,,,,,,
1959,14656312,15672,0.1162507043181787,0.625,0.625,,,,,,,,,
1960,14664064,15680,0.09552869947182886,0.875,0.875,,,,,,,,,
1961,14670984,15688,0.15209119831178006,1.0,1.0,,,,,,,,,
1962,14681296,15696,0.08100015483317309,0.625,0.625,,,,,,,,,
1963,14692696,15704,0.08802959872191718,0.75,0.75,,,,,,,,,
1964,14697696,15712,0.13724091433533034,0.75,0.75,,,,,,,,,
1965,14703400,15720,0.09775534337672002,0.875,0.875,,,,,,,,,
1966,14710960,15728,0.09277341402299165,1.0,1.0,,,,,,,,,
1967,14717304,15736,0.11532005125186481,1.0,1.0,,,,,,,,,
1968,14723072,15744,0.11011082819140856,0.75,0.75,,,,,,,,,
1969,14731144,15752,0.09472433412933717,0.75,0.75,,,,,,,,,
1970,14744528,15760,0.07590696850823665,0.875,0.875,,,,,,,,,
1971,14751512,15768,0.07916448322433835,0.875,0.875,,,,,,,,,
1972,14756768,15776,0.09180715667110678,0.5,0.5,,,,,,,,,
1973,14763112,15784,0.089392711344819,0.75,0.75,,,,,,,,,
1974,14767984,15792,0.13271727703807884,1.0,1.0,,,,,,,,,
1975,14773112,15800,0.09424057297345766,0.875,0.875,,,,,,,,,
1976,14780480,15808,0.10963956797571445,0.75,0.75,,,,,,,,,
1977,14787592,15816,0.10834229233302267,0.75,0.75,,,,,,,,,
1978,14797136,15824,0.10738541422272678,0.625,0.625,,,,,,,,,
1979,14806360,15832,0.0867492963098122,0.75,0.75,,,,,,,,,
1980,14813920,15840,0.12546420084037763,1.0,1.0,,,,,,,,,
1981,14820904,15848,0.0889453960488219,0.75,0.75,,,,,,,,,
1982,14827184,15856,0.11335073059383899,1.0,1.0,,,,,,,,,
1983,14836024,15864,0.12716815649127214,0.75,0.75,,,,,,,,,
1984,14842112,15872,0.1335986047690753,1.0,1.0,,,,,,,,,
1985,14847048,15880,0.12950287893797607,0.625,0.625,,,,,,,,,
1986,14855504,15888,0.10115956647509153,0.875,0.875,,,,,,,,,
1987,14861720,15896,0.13682140001806903,0.75,0.75,,,,,,,,,
1988,14872416,15904,0.09616753735276695,0.75,0.75,,,,,,,,,
1989,14880104,15912,0.09826039748046543,1.0,1.0,,,,,,,,,
1990,14888816,15920,0.08151179287892604,1.0,1.0,,,,,,,,,
1991,14894520,15928,0.12326451623955056,0.875,0.875,,,,,,,,,
1992,14900160,15936,0.07904208532374378,0.875,0.875,,,,,,,,,
1993,14910728,15944,0.11833700904974728,0.75,0.75,,,,,,,,,
1994,14915664,15952,0.11136997164193874,1.0,1.0,,,,,,,,,
1995,14920728,15960,0.11727844039676903,1.0,1.0,,,,,,,,,
1996,14926624,15968,0.11060040916062418,0.75,0.75,,,,,,,,,
1997,14935656,15976,0.09767151564100485,1.0,1.0,,,,0.8110530376434326,0.584070796460177,0.2426470588235294,0.756269295440763,0.4561124634623631,0.34285714285714286
1998,14942704,15984,0.08885547167841433,0.75,0.75,,,,,,,,,
1999,14947640,15992,0.09973408697068212,0.75,0.75,,,,,,,,,
2000,14956544,16000,0.07450067335957634,0.75,0.75,,,,,,,,,
2001,14967944,16008,0.07855477421545286,0.625,0.625,,,,,,,,,
2002,14975568,16016,0.11867031489551895,1.0,1.0,,,,,,,,,
2003,14982488,16024,0.09224879517073697,0.875,0.875,,,,,,,,,
2004,14991648,16032,0.10814316555715991,0.875,0.875,,,,,,,,,
2005,14997800,16040,0.11251824529084134,0.875,0.875,,,,,,,,,
2006,15004464,16048,0.0883208535460248,0.875,0.875,,,,,,,,,
2007,15012536,16056,0.07328621469252525,0.75,0.75,,,,,,,,,
2008,15021376,16064,0.09544045073163333,0.875,0.875,,,,,,,,,
2009,15026184,16072,0.1180933141594841,0.75,0.75,,,,,,,,,
2010,15031440,16080,0.11822526703287611,0.875,0.875,0.12652666840719348,0.875,0.875,,,,,,
2011,15038104,16088,0.14023106935517093,1.0,1.0,,,,,,,,,
2012,15043680,16096,0.11893117758337393,0.75,0.75,,,,,,,,,
2013,15050088,16104,0.09446416656942704,0.75,0.75,,,,,,,,,
2014,15056368,16112,0.11511659239137782,1.0,1.0,,,,,,,,,
2015,15063480,16120,0.11776279602260516,0.75,0.75,,,,,,,,,
2016,15073600,16128,0.09004776464288805,0.75,0.75,,,,,,,,,
2017,15081544,16136,0.09751122806038004,1.0,1.0,,,,,,,,,
2018,15086544,16144,0.102363378100642,0.875,0.875,,,,,,,,,
2019,15093592,16152,0.10080318365427711,0.875,0.875,,,,,,,,,
2020,15098016,16160,0.11747565067389935,1.0,1.0,,,,,,,,,
2021,15104488,16168,0.1222462637432969,1.0,1.0,,,,,,,,,
2022,15113520,16176,0.10805561592531815,1.0,1.0,,,,,,,,,
2023,15127416,16184,0.11204259021137929,0.75,0.75,,,,,,,,,
2024,15134208,16192,0.14969881822413755,1.0,1.0,,,,,,,,,
2025,15139464,16200,0.0859813506427301,0.875,0.875,,,,,,,,,
2026,15149200,16208,0.0788841951251151,0.75,0.75,,,,,,,,,
2027,15156632,16216,0.13356117280529825,0.875,0.875,,,,,,,,,
2028,15162528,16224,0.09402669713419066,0.625,0.625,,,,,,,,,
2029,15172584,16232,0.09686562880833101,1.0,1.0,,,,,,,,,
2030,15177712,16240,0.14750318011664068,1.0,1.0,,,,,,,,,
2031,15183352,16248,0.13486432175958277,0.75,0.75,,,,,,,,,
2032,15191488,16256,0.11248780503194837,0.875,0.875,,,,,,,,,
2033,15200904,16264,0.07728928264306374,0.875,0.875,,,,,,,,,
2034,15209424,16272,0.08331752738595716,0.875,0.875,,,,,,,,,
2035,15220952,16280,0.0691449497903865,0.625,0.625,,,,,,,,,
2036,15226528,16288,0.10923193504343155,0.75,0.75,,,,,,,,,
2037,15231336,16296,0.12272183441265654,1.0,1.0,,,,,,,,,
2038,15238576,16304,0.08396114740888981,0.875,0.875,,,,,,,,,
2039,15244920,16312,0.08533806010963882,1.0,1.0,,,,,,,,,
2040,15252736,16320,0.10673341665372547,0.75,0.75,,,,,,,,,
2041,15258184,16328,0.12297838836028453,1.0,1.0,,,,,,,,,
2042,15265552,16336,0.09451196205623048,0.75,0.75,,,,,,,,,
2043,15273112,16344,0.08490029075366728,0.75,0.75,,,,,,,,,
2044,15282208,16352,0.10298500661027632,0.875,0.875,,,,,,,,,
2045,15288296,16360,0.10627433756077694,0.75,0.75,,,,,,,,,
2046,15296816,16368,0.11118094866137357,0.625,0.625,,,,,,,,,
2047,15303416,16376,0.15153514578727634,1.0,1.0,,,,,,,,,
2048,15311360,16384,0.08075183353836657,1.0,1.0,,,,,,,,,
2049,15318472,16392,0.10170742189615241,0.875,0.875,,,,,,,,,
2050,15326096,16400,0.10449923625920544,1.0,1.0,,,,,,,,,
2051,15331544,16408,0.12044620561234977,0.625,0.625,,,,,,,,,
2052,15336864,16416,0.13370898219767532,0.75,0.75,,,,,,,,,
2053,15341416,16424,0.14727030082257603,0.875,0.875,,,,,,,,,
2054,15347120,16432,0.10198915241383472,1.0,1.0,,,,,,,,,
2055,15353592,16440,0.1244078236912468,0.875,0.875,,,,,,,,,
2056,15361920,16448,0.11385654598266379,0.75,0.75,,,,,,,,,
2057,15368136,16456,0.1360241457164978,1.0,1.0,,,,,,,,,
2058,15375760,16464,0.10167020161557394,0.875,0.875,,,,,,,,,
2059,15382040,16472,0.091583191513684,0.875,0.875,,,,,,,,,
2060,15390240,16480,0.10834645661371511,0.75,0.75,,,,,,,,,
2061,15395432,16488,0.11461335283951314,0.75,0.75,,,,,,,,,
2062,15402992,16496,0.12138122050821402,0.75,0.75,,,,,,,,,
2063,15411192,16504,0.1102629932498197,0.875,0.875,,,,,,,,,
2064,15420672,16512,0.06310460024378756,0.875,0.875,,,,,,,,,
2065,15428488,16520,0.09973301523980685,0.625,0.625,,,,,,,,,
2066,15432400,16528,0.10202134098261634,0.875,0.875,,,,,,,,,
2067,15439768,16536,0.0825077289957949,1.0,1.0,,,,,,,,,
2068,15445344,16544,0.12481468079807817,0.75,0.75,,,,,,,,,
2069,15451368,16552,0.0943516872737726,0.75,0.75,,,,,,,,,
2070,15459824,16560,0.10420727540246252,0.875,0.875,,,,,,,,,
2071,15472376,16568,0.07735218616214005,0.875,0.875,,,,,,,,,
2072,15478528,16576,0.11044608644405414,1.0,1.0,,,,,,,,,
2073,15484552,16584,0.1856661086159966,0.75,0.75,,,,,,,,,
2074,15492816,16592,0.106344499044141,0.625,0.625,,,,,,,,,
2075,15498904,16600,0.10885383385580635,0.75,0.75,,,,,,,,,
2076,15505632,16608,0.10201191394672578,0.75,0.75,,,,,,,,,
2077,15512360,16616,0.10840656522035476,0.875,0.875,0.10201533467112349,1.0,1.0,,,,,,
2078,15518640,16624,0.10415943202007845,0.75,0.75,,,,,,,,,
2079,15524408,16632,0.09271794339857722,0.75,0.75,,,,,,,,,
2080,15533824,16640,0.09880535663603673,0.875,0.875,,,,,,,,,
2081,15539400,16648,0.12456141826207495,1.0,1.0,,,,,,,,,
2082,15544784,16656,0.11273551673433158,1.0,1.0,,,,,,,,,
2083,15551512,16664,0.10514571683476608,1.0,1.0,,,,,,,,,
2084,15561056,16672,0.10960492488763922,0.875,0.875,,,,,,,,,
2085,15566184,16680,0.15997053394127236,0.875,0.875,,,,,,,,,
2086,15574704,16688,0.09242646091142535,1.0,1.0,,,,,,,,,
2087,15581112,16696,0.12281564626474589,0.75,0.75,,,,,,,,,
2088,15591488,16704,0.07394792076479112,1.0,1.0,,,,,,,,,
2089,15597640,16712,0.10976652356281344,0.875,0.875,,,,,,,,,
2090,15606672,16720,0.09796162712561242,0.75,0.75,,,,,,,,,
2091,15612760,16728,0.08798977833649749,1.0,1.0,,,,,,,,,
2092,15620448,16736,0.07570078095638011,0.75,0.75,,,,,,,,,
2093,15627944,16744,0.09057177126816963,0.875,0.875,,,,,,,,,
2094,15636336,16752,0.12388262679876945,1.0,1.0,,,,,,,,,
2095,15643640,16760,0.09949105323883371,1.0,1.0,,,,,,,,,
2096,15651136,16768,0.08430957591423323,0.625,0.625,,,,,,,,,
2097,15657736,16776,0.10250420147428382,1.0,1.0,,,,,,,,,
2098,15667984,16784,0.0895769854219434,1.0,1.0,,,,,,,,,
2099,15675608,16792,0.08265455953877537,0.625,0.625,,,,,,,,,
2100,15684064,16800,0.13092094973409849,1.0,1.0,,,,,,,,,
2101,15689640,16808,0.11183480573406054,0.75,0.75,,,,,,,,,
2102,15694192,16816,0.10189593014470676,0.875,0.875,,,,,,,,,
2103,15702072,16824,0.12428678334362815,0.75,0.75,,,,,,,,,
2104,15710528,16832,0.09166598353184373,1.0,1.0,,,,,,,,,
2105,15718728,16840,0.11141850730404093,0.875,0.875,,,,,,,,,
2106,15726864,16848,0.08491051509381685,0.5,0.5,,,,,,,,,
2107,15730392,16856,0.11636424829777797,0.5,0.5,,,,,,,,,
2108,15737632,16864,0.11620393330055062,0.5,0.5,,,,,,,,,
2109,15746920,16872,0.0784470642989494,0.75,0.75,,,,,,,,,
2110,15753584,16880,0.09798862300005391,1.0,1.0,,,,,,,,,
2111,15762616,16888,0.0866803933142964,0.875,0.875,,,,,,,,,
2112,15768832,16896,0.09511569773267468,1.0,1.0,,,,,,,,,
2113,15775944,16904,0.1155513404532133,0.75,0.75,,,,,,,,,
2114,15784208,16912,0.09246580619891416,0.875,0.875,,,,,,,,,
2115,15795224,16920,0.10206042926659302,1.0,1.0,,,,,,,,,
2116,15800480,16928,0.11813970807859948,0.75,0.75,,,,,,,,,
2117,15805672,16936,0.10791683246061608,0.75,0.75,,,,,,,,,
2118,15812080,16944,0.12222033968563398,0.875,0.875,,,,,,,,,
2119,15824952,16952,0.10250659563922992,1.0,1.0,,,,,,,,,
2120,15830784,16960,0.1259401170792839,1.0,1.0,,,,,,,,,
2121,15838472,16968,0.08527131728969035,0.75,0.75,,,,,,,,,
2122,15846544,16976,0.10373361102268439,0.625,0.625,,,,,,,,,
2123,15860056,16984,0.0891227776923319,0.875,0.875,,,,,,,,,
2124,15866464,16992,0.1169269342015329,0.875,0.875,,,,,,,,,
2125,15873768,17000,0.09476057697431113,0.875,0.875,,,,,,,,,
2126,15880240,17008,0.07804716227624703,0.75,0.75,,,,,,,,,
2127,15886520,17016,0.1060750435491943,0.875,0.875,,,,,,,,,
2128,15894400,17024,0.09173306731395328,0.75,0.75,,,,,,,,,
2129,15903624,17032,0.12637358516693364,0.875,0.875,,,,,,,,,
2130,15910928,17040,0.09436783595487973,0.75,0.75,,,,,,,,,
2131,15917912,17048,0.12428785311719645,0.875,0.875,,,,,,,,,
2132,15926240,17056,0.10826283722857062,1.0,1.0,,,,,,,,,
2133,15933800,17064,0.1051601715342387,0.875,0.875,,,,,,,,,
2134,15937584,17072,0.10815738493757318,0.875,0.875,,,,,,,,,
2135,15945464,17080,0.1334021088988902,0.875,0.875,,,,,,,,,
2136,15955520,17088,0.07645001618473247,0.75,0.75,,,,,,,,,
2137,15964936,17096,0.06521851061529553,0.875,0.875,,,,,,,,,
2138,15979920,17104,0.062012888426921896,0.875,0.875,,,,,,,,,
2139,15993560,17112,0.09296605340885124,1.0,1.0,,,,,,,,,
2140,15999520,17120,0.09782649838479722,1.0,1.0,,,,,,,,,
2141,16005736,17128,0.08208352182869359,0.875,0.875,,,,,,,,,
2142,16013296,17136,0.11466489671947454,1.0,1.0,,,,,,,,,
2143,16019192,17144,0.12628370852068493,0.625,0.625,,,,,,,,,
2144,16025216,17152,0.08836724321978937,1.0,1.0,0.17093327919728785,0.875,0.875,,,,,,
2145,16036296,17160,0.09298193312367857,1.0,1.0,,,,,,,,,
2146,16041360,17168,0.10642608818089015,0.875,0.875,,,,,,,,,
2147,16047704,17176,0.11905305567867766,0.875,0.875,,,,,,,,,
2148,16056032,17184,0.0858900892629823,0.75,0.75,,,,,,,,,
2149,16061672,17192,0.13458940551055393,0.875,0.875,,,,,,,,,
2150,16070000,17200,0.11345945833137927,0.875,0.875,,,,,,,,,
2151,16074232,17208,0.13123311825460146,0.75,0.75,,,,,,,,,
2152,16084800,17216,0.10309269772854811,0.875,0.875,,,,,,,,,
2153,16092552,17224,0.060853182087214644,0.75,0.75,,,,,,,,,
2154,16099600,17232,0.11263921733615069,0.875,0.875,,,,,,,,,
2155,16110168,17240,0.06939738311769052,1.0,1.0,,,,,,,,,
2156,16119904,17248,0.06840306469916321,0.625,0.625,,,,,,,,,
2157,16130024,17256,0.0765972998581686,1.0,1.0,,,,,,,,,
2158,16138096,17264,0.12530387536344595,0.5,0.5,,,,,,,,,
2159,16144120,17272,0.12254406073602968,1.0,1.0,,,,,,,,,
2160,16151552,17280,0.0833769952403297,1.0,1.0,,,,,,,,,
2161,16163592,17288,0.09119724320639395,1.0,1.0,,,,,,,,,
2162,16178512,17296,0.07559216992992232,1.0,1.0,,,,,,,,,
2163,16184920,17304,0.09122802589101493,0.875,0.875,,,,,,,,,
2164,16196320,17312,0.10256426518256126,1.0,1.0,,,,,,,,,
2165,16203112,17320,0.0984655367799909,0.875,0.875,,,,,,,,,
2166,16208688,17328,0.14034989162908262,0.625,0.625,,,,,,,,,
2167,16214520,17336,0.12915396066588236,0.875,0.875,,,,,,,,,
2168,16224896,17344,0.06593975356952717,0.75,0.75,,,,,,,,,
2169,16229832,17352,0.08785642846237776,1.0,1.0,,,,,,,,,
2170,16236944,17360,0.1306424376175427,1.0,1.0,,,,,,,,,
2171,16242712,17368,0.10567990668250359,0.875,0.875,,,,,,,,,
2172,16248480,17376,0.11412556965675644,0.875,0.875,,,,,,,,,
2173,16255080,17384,0.07280883598617338,1.0,1.0,,,,,,,,,
2174,16268784,17392,0.08525768712564329,0.75,0.75,,,,,,,,,
2175,16272888,17400,0.12825085966345767,0.875,0.875,,,,,,,,,
2176,16278912,17408,0.09738931097326646,0.75,0.75,,,,,,,,,
2177,16289608,17416,0.10142550226256881,0.75,0.75,,,,,,,,,
2178,16296720,17424,0.10224658654899177,0.625,0.625,,,,,,,,,
2179,16302296,17432,0.10971769402268901,1.0,1.0,,,,,,,,,
2180,16309344,17440,0.11470567342912544,0.875,0.875,,,,,,,,,
2181,16318760,17448,0.11073584218201589,0.875,0.875,,,,,,,,,
2182,16329200,17456,0.08234098356956883,0.875,0.875,,,,,,,,,
2183,16334136,17464,0.1211030698028094,0.75,0.75,,,,,,,,,
2184,16341120,17472,0.10841785587218905,0.875,0.875,,,,,,,,,
2185,16347848,17480,0.11019798103610111,0.875,0.875,,,,,,,,,
2186,16356496,17488,0.10119498290314938,0.75,0.75,,,,,,,,,
2187,16365848,17496,0.07460420624146322,0.875,0.875,,,,,,,,,
2188,16375712,17504,0.10109732133710196,0.875,0.875,,,,,,,,,
2189,16381416,17512,0.09305571464627438,0.75,0.75,,,,,,,,,
2190,16387248,17520,0.1232933710402842,0.875,0.875,,,,,,,,,
2191,16398328,17528,0.10461123692625643,1.0,1.0,,,,,,,,,
2192,16409600,17536,0.0774893327517255,0.75,0.75,,,,,,,,,
2193,16416776,17544,0.0762392996166911,0.625,0.625,,,,,,,,,
2194,16423184,17552,0.09347280897477976,1.0,1.0,,,,,,,,,
2195,16432920,17560,0.1088809300216054,0.875,0.875,,,,,,,,,
2196,16441248,17568,0.07693713765727256,0.625,0.625,,,,,,,,,
2197,16454248,17576,0.09267854097447567,0.625,0.625,,,,,,,,,
2198,16459120,17584,0.12702930299160434,1.0,1.0,,,,,,,,,
2199,16468856,17592,0.08046273689681707,0.875,0.875,,,,,,,,,
2200,16475136,17600,0.09384003657587785,0.875,0.875,,,,,,,,,
2201,16478920,17608,0.11384862830450786,0.75,0.75,,,,,,,,,
2202,16489104,17616,0.10391045248603022,1.0,1.0,,,,,,,,,
2203,16497048,17624,0.08648205172368673,0.875,0.875,,,,,,,,,
2204,16503392,17632,0.10821665815317824,0.75,0.75,,,,,,,,,
2205,16515560,17640,0.09519884107546733,0.875,0.875,,,,,,,,,
2206,16523952,17648,0.11519132360021389,0.75,0.75,,,,,,,,,
2207,16528824,17656,0.12447857131724542,0.875,0.875,,,,,,,,,
2208,16534848,17664,0.12469162506233598,0.75,0.75,,,,,,,,,
2209,16539912,17672,0.12707093838953465,0.625,0.625,,,,,,,,,
2210,16545936,17680,0.15218973361345517,0.875,0.875,0.0844077918125626,0.875,0.875,,,,,,
2211,16551384,17688,0.11935096957403271,1.0,1.0,,,,,,,,,
2212,16556576,17696,0.09115634551452252,1.0,1.0,,,,,,,,,
2213,16562984,17704,0.08633575134821751,0.75,0.75,,,,,,,,,
2214,16569264,17712,0.10029672992002386,0.625,0.625,,,,,,,,,
2215,16575480,17720,0.09789084846888844,1.0,1.0,,,,,,,,,
2216,16584832,17728,0.10075223703053136,0.75,0.75,,,,,,,,,
2217,16592072,17736,0.10000147517352424,0.875,0.875,,,,,,,,,
2218,16597776,17744,0.13994132222197284,0.75,0.75,,,,,,,,,
2219,16604440,17752,0.10034328874825418,0.75,0.75,,,,,,,,,
2220,16611744,17760,0.150336061059418,0.75,0.75,,,,,,,,,
2221,16619112,17768,0.11229329762132413,0.875,0.875,,,,,,,,,
2222,16626544,17776,0.10271371812328087,0.875,0.875,,,,,,,,,
2223,16633784,17784,0.09221576479570616,0.875,0.875,,,,,,,,,
2224,16642752,17792,0.10076382144853221,0.875,0.875,,,,,,,,,
2225,16647752,17800,0.0950951553076263,0.75,0.75,,,,,,,,,
2226,16653904,17808,0.09491178145942258,0.875,0.875,,,,,,,,,
2227,16659096,17816,0.13391819634876218,0.625,0.625,,,,,,,,,
2228,16664672,17824,0.10949704316056288,1.0,1.0,,,,,,,,,
2229,16671848,17832,0.10037281299085904,0.875,0.875,,,,,,,,,
2230,16686768,17840,0.06655233726437802,0.875,0.875,,,,,,,,,
2231,16694392,17848,0.09944825837581626,0.875,0.875,,,,,,,,,
2232,16700544,17856,0.11747575890227768,0.875,0.875,,,,,,,,,
2233,16708616,17864,0.07906282410608206,1.0,1.0,,,,,,,,,
2234,16716048,17872,0.10415185819362684,0.875,0.875,,,,,,,,,
2235,16724952,17880,0.08992545572276057,0.75,0.75,,,,,,,,,
2236,16730144,17888,0.09048955389461795,0.75,0.75,,,,,,,,,
2237,16735144,17896,0.11191039607909717,0.625,0.625,,,,,,,,,
2238,16742256,17904,0.10205367143121014,0.75,0.75,,,,,,,,,
2239,16754104,17912,0.0752954448304031,0.875,0.875,,,,,,,,,
2240,16763776,17920,0.12042923586250498,0.875,0.875,,,,,,,,,
2241,16768520,17928,0.1062636326458344,0.875,0.875,,,,,,,,,
2242,16779216,17936,0.08993509833223108,0.875,0.875,,,,,,,,,
2243,16788056,17944,0.09355698302690316,0.875,0.875,,,,,,,,,
2244,16795808,17952,0.055651879555216485,0.875,0.875,,,,,,,,,
2245,16805224,17960,0.10070636545227889,0.875,0.875,,,,,,,,,
2246,16811376,17968,0.09678295457264792,0.875,0.875,,,,,,,,,
2247,16818936,17976,0.09534691597892621,0.875,0.875,,,,,,,,,
2248,16829056,17984,0.09621489192649031,1.0,1.0,,,,,,,,,
2249,16837256,17992,0.12459065981391243,0.75,0.75,,,,,,,,,
2250,16845456,18000,0.09261812207787071,0.875,0.875,,,,,,,,,
2251,16850072,18008,0.11872713369767059,0.75,0.75,,,,,,,,,
2252,16859104,18016,0.0906012954888782,0.875,0.875,,,,,,,,,
2253,16863720,18024,0.14192894319139396,0.875,0.875,,,,,,,,,
2254,16869488,18032,0.10845737904194803,0.875,0.875,,,,,,,,,
2255,16877432,18040,0.1081740763974038,0.875,0.875,,,,,,,,,
2256,16885888,18048,0.10728466800035297,0.875,0.875,,,,,,,,,
2257,16891336,18056,0.11247621959295273,1.0,1.0,,,,,,,,,
2258,16903824,18064,0.11041400727629717,0.875,0.875,,,,,,,,,
2259,16910040,18072,0.10807060787323387,0.875,0.875,,,,,,,,,
2260,16915104,18080,0.14026376702382928,0.875,0.875,,,,,,,,,
2261,16923944,18088,0.08399538607836508,0.5,0.5,,,,,,,,,
2262,16928816,18096,0.11665748964056513,0.875,0.875,,,,,,,,,
2263,16935800,18104,0.13064503546802525,1.0,1.0,,,,,,,,,
2264,16949184,18112,0.09218150594265122,1.0,1.0,,,,,,,,,
2265,16955464,18120,0.07622406053379291,0.875,0.875,,,,,,,,,
2266,16961232,18128,0.1301926690589791,0.75,0.75,,,,,,,,,
2267,16967256,18136,0.06995996747437204,0.875,0.875,,,,,,,,,
2268,16973024,18144,0.10254466311495641,0.875,0.875,,,,,,,,,
2269,16978216,18152,0.11291117567786912,0.75,0.75,,,,,,,,,
2270,16983472,18160,0.13061475405974446,0.625,0.625,,,,,,,,,
2271,16993912,18168,0.10864795907414423,0.875,0.875,,,,,,,,,
2272,17002176,18176,0.07484312135933087,0.875,0.875,,,,,,,,,
2273,17010696,18184,0.11309721683806719,1.0,1.0,,,,,,,,,
2274,17016528,18192,0.12116143172250167,1.0,1.0,,,,,,,,,
2275,17027096,18200,0.09909282826948108,1.0,1.0,,,,,,,,,
2276,17032096,18208,0.12953814222403415,0.5,0.5,,,,,,,,,
2277,17044072,18216,0.0773247956473148,0.75,0.75,0.1329516586154365,1.0,1.0,,,,,,
2278,17050800,18224,0.0820013439169778,0.875,0.875,,,,,,,,,
2279,17061496,18232,0.0804435366791862,0.875,0.875,,,,,,,,,
2280,17067200,18240,0.12093472541288208,0.875,0.875,,,,,,,,,
2281,17074440,18248,0.10163313249637207,0.875,0.875,,,,,,,,,
2282,17078736,18256,0.07995198802454974,0.625,0.625,,,,,,,,,
2283,17087960,18264,0.12253239459854967,0.875,0.875,,,,,,,,,
2284,17094432,18272,0.12319916567242352,0.75,0.75,,,,,,,,,
2285,17105896,18280,0.0859356427665125,0.875,0.875,,,,,,,,,
2286,17115184,18288,0.10811553009963727,0.625,0.625,,,,,,,,,
2287,17120504,18296,0.09549147343944622,0.625,0.625,,,,,,,,,
2288,17128960,18304,0.1016912176172119,0.625,0.625,,,,,,,,,
2289,17133576,18312,0.10359037638622702,0.75,0.75,,,,,,,,,
2290,17140368,18320,0.1270780135172211,1.0,1.0,,,,,,,,,
2291,17146200,18328,0.12133450453728277,0.875,0.875,,,,,,,,,
2292,17152160,18336,0.09695843691684768,0.625,0.625,,,,,,,,,
2293,17159080,18344,0.10540676539489835,0.875,0.875,,,,,,,,,
2294,17168624,18352,0.1043022943455905,0.75,0.75,,,,,,,,,
2295,17174840,18360,0.11268036333237923,0.875,0.875,,,,,,,,,
2296,17182208,18368,0.10049460462062824,0.75,0.75,,,,,,,,,
2297,17189320,18376,0.11611468932034216,0.75,0.75,,,,,,,,,
2298,17197840,18384,0.10163170480994138,1.0,1.0,,,,,,,,,
2299,17204888,18392,0.13142012697937505,0.625,0.625,,,,,,,,,
2300,17215136,18400,0.08839734313382824,0.875,0.875,,,,,,,,,
2301,17220840,18408,0.13913215348008742,0.875,0.875,,,,,,,,,
2302,17231728,18416,0.08599685255266377,0.75,0.75,,,,,,,,,
2303,17237368,18424,0.1261936381304875,1.0,1.0,,,,,,,,,
2304,17242816,18432,0.11663212552010885,1.0,1.0,,,,,,,,,
2305,17251848,18440,0.11523806129721675,0.5,0.5,,,,,,,,,
2306,17258384,18448,0.12576677054679633,0.875,0.875,,,,,,,,,
2307,17268824,18456,0.10831299279272268,0.75,0.75,,,,,,,,,
2308,17278112,18464,0.09936245442134996,0.875,0.875,,,,,,,,,
2309,17286120,18472,0.0894785057938222,1.0,1.0,,,,,,,,,
2310,17290032,18480,0.14265166799092754,0.875,0.875,,,,,,,,,
2311,17297336,18488,0.10885841631621478,1.0,1.0,,,,,,,,,
2312,17302336,18496,0.10575102660780009,0.875,0.875,,,,,,,,,
2313,17309064,18504,0.13886330640523076,0.625,0.625,,,,,,,,,
2314,17316496,18512,0.08894959913383257,0.625,0.625,,,,,,,,,
2315,17323224,18520,0.08395315245932355,0.875,0.875,,,,,,,,,
2316,17331424,18528,0.08545331471766288,1.0,1.0,,,,,,,,,
2317,17337256,18536,0.14159217679146585,0.75,0.75,,,,,,,,,
2318,17342960,18544,0.11878562845309687,0.625,0.625,,,,,,,,,
2319,17353784,18552,0.1068403761287703,0.75,0.75,,,,,,,,,
2320,17363840,18560,0.07526723282394149,0.875,0.875,,,,,,,,,
2321,17370376,18568,0.08007042840217167,0.875,0.875,,,,,,,,,
